Timestamp,IP_Address,Request_Type,Status_Code,Anomaly_Flag,User_Agent,Session_ID,Location
2023-01-02 01:58:00,34.248.76.172,POST,500,0,Chrome,2966,France
2023-01-02 01:59:00,38.96.136.197,DELETE,200,0,Safari,3219,Germany
2023-01-02 02:00:00,171.93.30.69,POST,403,0,Safari,1208,USA
2023-01-02 02:01:00,144.63.153.69,DELETE,404,0,Safari,4035,Canada
2023-01-02 02:02:00,245.167.185.235,GET,200,0,Opera,1749,China
2023-01-02 02:03:00,94.98.183.229,GET,500,0,Edge,2859,Germany
2023-01-02 02:04:00,100.157.92.168,POST,404,0,Safari,4058,India
2023-01-02 02:05:00,241.214.76.246,POST,301,0,Edge,1073,Germany
2023-01-02 02:06:00,124.242.154.100,GET,403,0,Edge,3039,USA
2023-01-02 02:07:00,170.177.31.200,DELETE,403,0,Chrome,4705,Brazil
2023-01-02 02:08:00,184.198.219.192,PUT,404,0,Bot,2970,USA
2023-01-02 02:09:00,158.166.212.105,PUT,301,0,Edge,1347,Germany
2023-01-02 02:10:00,234.160.72.50,POST,403,0,Opera,2306,Germany
2023-01-02 02:11:00,122.244.12.37,POST,500,0,Chrome,2427,Canada
2023-01-02 02:12:00,246.167.242.103,PUT,500,0,Firefox,2646,France
2023-01-02 02:13:00,247.46.35.22,GET,500,0,Chrome,4942,USA
2023-01-02 02:14:00,184.229.44.82,DELETE,403,1,Opera,4527,Canada
2023-01-02 02:15:00,45.201.17.106,DELETE,200,0,Bot,4235,Brazil
2023-01-02 02:16:00,201.72.101.188,DELETE,500,0,Opera,2364,Germany
2023-01-02 02:17:00,122.94.62.78,PUT,403,0,Edge,3742,Canada
2023-01-02 02:18:00,186.231.145.210,GET,403,0,Firefox,4740,India
2023-01-02 02:19:00,98.193.89.153,DELETE,403,0,Safari,2770,France
2023-01-02 02:20:00,204.177.245.152,POST,301,0,Chrome,1118,USA
2023-01-02 02:21:00,244.245.186.200,GET,500,0,Bot,3795,India
2023-01-02 02:22:00,189.167.5.37,GET,403,0,Opera,4817,Brazil
2023-01-02 02:23:00,77.66.196.249,PUT,200,0,Firefox,3420,China
2023-01-02 02:24:00,178.173.159.110,PUT,404,0,Safari,4602,USA
2023-01-02 02:25:00,119.69.42.180,GET,200,0,Chrome,1749,India
2023-01-02 02:26:00,34.215.59.203,DELETE,200,0,Chrome,4362,Brazil
2023-01-02 02:27:00,214.31.96.100,DELETE,500,0,Edge,2111,France
2023-01-02 02:28:00,31.110.123.137,POST,301,0,Safari,3050,Brazil
2023-01-02 02:29:00,223.206.187.25,POST,404,0,Safari,1728,China
2023-01-02 02:30:00,91.248.208.102,GET,301,0,Opera,1123,USA
2023-01-02 02:31:00,108.211.136.117,GET,301,0,Bot,1774,USA
2023-01-02 02:32:00,110.40.99.235,PUT,404,0,Safari,3588,Canada
2023-01-02 02:33:00,4.168.230.46,POST,301,0,Bot,1603,Brazil
2023-01-02 02:34:00,58.71.177.141,POST,404,0,Edge,1046,Brazil
2023-01-02 02:35:00,42.74.202.62,PUT,403,0,Firefox,1418,China
2023-01-02 02:36:00,163.36.145.141,DELETE,200,0,Safari,1439,Canada
2023-01-02 02:37:00,140.52.67.243,DELETE,500,0,Opera,3936,France
2023-01-02 02:38:00,108.70.216.169,GET,404,0,Safari,3113,China
2023-01-02 02:39:00,146.28.11.56,POST,301,0,Edge,2551,Canada
2023-01-02 02:40:00,45.53.207.81,PUT,200,0,Bot,4685,Brazil
2023-01-02 02:41:00,221.235.243.133,GET,403,0,Chrome,1823,Germany
2023-01-02 02:42:00,179.228.31.156,POST,500,0,Safari,3232,China
2023-01-02 02:43:00,57.124.203.71,PUT,200,0,Edge,4045,Brazil
2023-01-02 02:44:00,100.84.197.102,GET,404,0,Safari,3811,Brazil
2023-01-02 02:45:00,65.140.72.237,DELETE,500,0,Safari,4319,India
2023-01-02 02:46:00,121.160.119.44,DELETE,500,0,Bot,1797,USA
2023-01-02 02:47:00,241.223.39.167,PUT,200,0,Bot,1416,Canada
2023-01-02 02:48:00,253.242.210.132,PUT,403,0,Safari,3798,Germany
2023-01-02 02:49:00,242.131.58.88,POST,403,0,Chrome,4611,Germany
2023-01-02 02:50:00,117.23.15.25,DELETE,200,0,Chrome,1197,India
2023-01-02 02:51:00,230.113.124.139,POST,404,0,Chrome,4650,USA
2023-01-02 02:52:00,74.142.83.77,DELETE,404,0,Firefox,2314,India
2023-01-02 02:53:00,120.15.51.35,PUT,500,0,Opera,4910,Germany
2023-01-02 02:54:00,240.55.122.25,GET,404,0,Edge,1394,Canada
2023-01-02 02:55:00,110.9.101.3,DELETE,404,0,Bot,4743,USA
2023-01-02 02:56:00,49.22.37.173,POST,301,0,Safari,3822,China
2023-01-02 02:57:00,239.66.152.7,POST,200,0,Firefox,3795,USA
2023-01-02 02:58:00,237.91.246.218,PUT,200,0,Safari,3195,USA
2023-01-02 02:59:00,58.158.3.95,PUT,404,0,Bot,3095,Canada
2023-01-02 03:00:00,20.118.151.109,PUT,200,0,Chrome,1033,Germany
2023-01-02 03:01:00,166.194.51.143,DELETE,404,0,Bot,2902,Brazil
2023-01-02 03:02:00,135.131.246.129,GET,500,0,Firefox,2640,India
2023-01-02 03:03:00,54.124.86.39,POST,404,0,Bot,4588,Germany
2023-01-02 03:04:00,242.48.52.6,POST,500,0,Firefox,1424,Canada
2023-01-02 03:05:00,42.166.95.150,POST,404,0,Chrome,1769,USA
2023-01-02 03:06:00,248.126.164.167,DELETE,301,0,Chrome,2025,Germany
2023-01-02 03:07:00,21.38.68.164,PUT,500,0,Bot,2181,Canada
2023-01-02 03:08:00,16.112.135.232,DELETE,500,0,Edge,3954,Canada
2023-01-02 03:09:00,99.247.126.255,GET,403,0,Bot,1836,China
2023-01-02 03:10:00,178.166.197.20,DELETE,200,0,Bot,4283,India
2023-01-02 03:11:00,228.254.86.43,GET,403,0,Opera,1292,China
2023-01-02 03:12:00,230.225.255.87,POST,500,0,Bot,1264,Germany
2023-01-02 03:13:00,153.131.111.219,GET,404,0,Safari,3460,Germany
2023-01-02 03:14:00,165.253.131.223,POST,404,0,Safari,1951,Brazil
2023-01-02 03:15:00,49.131.18.246,DELETE,200,0,Bot,2132,Germany
2023-01-02 03:16:00,78.32.91.123,PUT,200,0,Edge,1362,France
2023-01-02 03:17:00,234.137.86.190,GET,200,0,Firefox,2063,France
2023-01-02 03:18:00,186.128.132.25,DELETE,403,0,Firefox,1558,Brazil
2023-01-02 03:19:00,163.47.247.75,POST,404,0,Chrome,3796,Brazil
2023-01-02 03:20:00,236.177.12.180,DELETE,404,0,Safari,2632,Brazil
2023-01-02 03:21:00,195.171.38.242,DELETE,301,1,Edge,4741,India
2023-01-02 03:22:00,108.152.36.225,PUT,403,0,Edge,1218,Germany
2023-01-02 03:23:00,222.238.195.121,GET,200,0,Bot,1223,Canada
2023-01-02 03:24:00,30.118.239.251,DELETE,403,0,Chrome,4547,India
2023-01-02 03:25:00,82.90.172.235,GET,200,0,Chrome,1083,India
2023-01-02 03:26:00,142.26.28.143,DELETE,404,0,Safari,3162,India
2023-01-02 03:27:00,90.231.69.169,POST,301,0,Firefox,1220,Canada
2023-01-02 03:28:00,159.75.169.229,GET,301,0,Bot,2165,France
2023-01-02 03:29:00,182.72.238.249,GET,403,0,Chrome,1820,Canada
2023-01-02 03:30:00,237.232.60.228,PUT,200,0,Chrome,4875,USA
2023-01-02 03:31:00,64.8.187.189,POST,301,0,Chrome,4459,Canada
2023-01-02 03:32:00,162.221.108.59,GET,301,0,Chrome,2054,Canada
2023-01-02 03:33:00,98.60.91.26,GET,200,0,Bot,4900,China
2023-01-02 03:34:00,156.232.87.104,PUT,403,0,Safari,3361,Canada
2023-01-02 03:35:00,226.1.189.123,POST,200,0,Edge,1152,Brazil
2023-01-02 03:36:00,240.221.229.163,PUT,404,0,Chrome,1394,USA
2023-01-02 03:37:00,196.115.121.72,DELETE,301,0,Chrome,3841,India
2023-01-02 03:38:00,129.214.54.75,POST,403,0,Firefox,4458,Canada
2023-01-02 03:39:00,222.2.61.104,GET,403,0,Bot,3227,Brazil
2023-01-02 03:40:00,69.143.83.51,GET,403,0,Firefox,2681,USA
2023-01-02 03:41:00,93.12.119.147,POST,301,0,Firefox,2869,France
2023-01-02 03:42:00,243.232.214.161,GET,500,0,Bot,3869,Canada
2023-01-02 03:43:00,190.235.244.148,GET,500,0,Opera,4368,Canada
2023-01-02 03:44:00,199.245.210.35,DELETE,500,0,Bot,3541,USA
2023-01-02 03:45:00,68.163.168.255,DELETE,500,0,Opera,2115,France
2023-01-02 03:46:00,223.76.19.120,DELETE,301,0,Opera,4378,China
2023-01-02 03:47:00,159.63.225.33,GET,500,0,Bot,2661,Canada
2023-01-02 03:48:00,45.139.102.110,GET,500,0,Safari,2999,Brazil
2023-01-02 03:49:00,51.79.137.242,PUT,301,0,Safari,1289,Germany
2023-01-02 03:50:00,105.50.6.65,PUT,500,0,Firefox,2628,Canada
2023-01-02 03:51:00,63.121.149.43,DELETE,301,0,Chrome,1533,India
2023-01-02 03:52:00,111.46.18.127,GET,403,0,Firefox,2979,Germany
2023-01-02 03:53:00,72.45.87.19,PUT,403,0,Safari,1333,Germany
2023-01-02 03:54:00,11.196.233.22,PUT,500,0,Edge,2305,Canada
2023-01-02 03:55:00,132.175.131.216,GET,404,0,Bot,3582,Germany
2023-01-02 03:56:00,73.250.179.106,POST,301,0,Edge,3869,China
2023-01-02 03:57:00,26.70.27.41,POST,200,0,Chrome,1784,Brazil
2023-01-02 03:58:00,227.214.12.30,GET,404,0,Chrome,1075,China
2023-01-02 03:59:00,248.66.169.223,POST,404,0,Edge,1764,Canada
2023-01-02 04:00:00,162.57.29.118,GET,301,0,Safari,1279,China
2023-01-02 04:01:00,139.27.31.99,DELETE,403,0,Firefox,3477,USA
2023-01-02 04:02:00,105.32.16.120,DELETE,404,0,Opera,4501,India
2023-01-02 04:03:00,200.108.138.3,DELETE,403,0,Edge,4595,France
2023-01-02 04:04:00,197.147.52.117,PUT,500,0,Firefox,1126,USA
2023-01-02 04:05:00,210.243.37.50,PUT,404,0,Firefox,3270,Brazil
2023-01-02 04:06:00,11.231.0.117,GET,500,0,Edge,4449,Brazil
2023-01-02 04:07:00,10.102.131.7,POST,301,0,Chrome,3173,Brazil
2023-01-02 04:08:00,185.67.77.82,GET,404,0,Safari,4646,USA
2023-01-02 04:09:00,211.146.158.227,DELETE,403,0,Firefox,1951,India
2023-01-02 04:10:00,61.179.141.3,GET,403,1,Edge,1823,France
2023-01-02 04:11:00,232.224.136.249,DELETE,500,0,Firefox,1252,Germany
2023-01-02 04:12:00,255.31.234.249,GET,500,0,Chrome,3861,Germany
2023-01-02 04:13:00,151.178.11.50,GET,200,0,Opera,2697,China
2023-01-02 04:14:00,50.224.185.149,PUT,301,0,Bot,3935,China
2023-01-02 04:15:00,204.246.240.165,PUT,404,0,Opera,2063,Canada
2023-01-02 04:16:00,109.53.199.222,GET,404,0,Safari,3972,China
2023-01-02 04:17:00,149.144.97.174,DELETE,200,0,Edge,2806,China
2023-01-02 04:18:00,179.141.58.196,GET,403,0,Bot,2047,Germany
2023-01-02 04:19:00,55.225.164.48,GET,301,0,Firefox,1992,Brazil
2023-01-02 04:20:00,44.143.133.55,GET,500,0,Bot,1968,Germany
2023-01-02 04:21:00,220.18.87.188,PUT,301,0,Chrome,4046,Canada
2023-01-02 04:22:00,64.77.253.249,PUT,200,0,Edge,1544,Brazil
2023-01-02 04:23:00,95.129.245.108,GET,403,0,Bot,2372,France
2023-01-02 04:24:00,157.253.138.72,PUT,500,0,Opera,4302,Germany
2023-01-02 04:25:00,6.192.143.69,POST,500,0,Firefox,1981,France
2023-01-02 04:26:00,104.211.208.229,POST,500,0,Opera,2615,USA
2023-01-02 04:27:00,186.8.57.54,GET,403,0,Edge,3474,China
2023-01-02 04:28:00,181.95.154.116,DELETE,404,0,Bot,1700,USA
2023-01-02 04:29:00,63.109.3.221,GET,301,0,Edge,1650,USA
2023-01-02 04:30:00,119.167.70.191,POST,200,0,Opera,3792,France
2023-01-02 04:31:00,18.207.77.92,DELETE,404,0,Chrome,3118,India
2023-01-02 04:32:00,207.73.164.135,DELETE,500,0,Bot,2156,China
2023-01-02 04:33:00,157.173.106.236,POST,301,0,Firefox,2800,USA
2023-01-02 04:34:00,177.78.33.163,POST,301,0,Firefox,1113,India
2023-01-02 04:35:00,78.83.61.124,POST,404,0,Edge,3030,Brazil
2023-01-02 04:36:00,182.24.246.133,PUT,500,0,Edge,1112,India
2023-01-02 04:37:00,155.243.106.192,DELETE,500,0,Firefox,1033,Germany
2023-01-02 04:38:00,218.71.10.24,GET,301,0,Firefox,4500,India
2023-01-02 04:39:00,189.25.12.133,PUT,301,0,Edge,2361,Brazil
2023-01-02 04:40:00,194.38.124.163,POST,301,0,Bot,4345,USA
2023-01-02 04:41:00,153.62.145.199,PUT,500,0,Bot,4828,India
2023-01-02 04:42:00,232.143.55.206,DELETE,404,1,Edge,3346,Germany
2023-01-02 04:43:00,202.122.42.54,GET,403,0,Firefox,4569,USA
2023-01-02 04:44:00,253.12.91.54,POST,301,1,Firefox,4350,Canada
2023-01-02 04:45:00,94.169.218.169,POST,301,1,Bot,2705,USA
2023-01-02 04:46:00,174.116.38.53,POST,404,0,Opera,1346,India
2023-01-02 04:47:00,104.39.99.192,POST,403,0,Bot,3232,Brazil
2023-01-02 04:48:00,40.50.31.176,GET,404,0,Edge,2441,Brazil
2023-01-02 04:49:00,101.213.63.152,PUT,200,0,Chrome,1604,Germany
2023-01-02 04:50:00,64.44.28.194,PUT,200,0,Firefox,4179,Germany
2023-01-02 04:51:00,181.159.108.179,GET,500,0,Bot,2264,China
2023-01-02 04:52:00,38.248.244.174,GET,200,0,Chrome,4615,Brazil
2023-01-02 04:53:00,224.26.113.75,GET,301,0,Edge,4954,USA
2023-01-02 04:54:00,249.166.164.200,POST,403,0,Firefox,4438,Germany
2023-01-02 04:55:00,41.45.11.207,POST,200,0,Bot,1771,USA
2023-01-02 04:56:00,27.74.218.124,POST,403,0,Safari,1140,Canada
2023-01-02 04:57:00,2.178.222.136,PUT,404,0,Bot,1079,Brazil
2023-01-02 04:58:00,184.244.128.107,PUT,404,0,Safari,4634,Germany
2023-01-02 04:59:00,33.79.90.35,DELETE,403,0,Edge,1762,France
2023-01-02 05:00:00,47.64.124.34,PUT,301,0,Bot,3457,Germany
2023-01-02 05:01:00,247.250.205.226,POST,403,0,Chrome,2487,Brazil
2023-01-02 05:02:00,182.6.221.222,POST,403,0,Opera,4801,Brazil
2023-01-02 05:03:00,34.147.183.25,PUT,404,0,Bot,2377,Brazil
2023-01-02 05:04:00,140.126.138.212,PUT,403,0,Bot,2778,Brazil
2023-01-02 05:05:00,214.24.185.132,POST,403,0,Safari,1320,USA
2023-01-02 05:06:00,20.102.102.69,PUT,500,0,Opera,2101,India
2023-01-02 05:07:00,165.108.51.122,DELETE,301,0,Safari,3672,Canada
2023-01-02 05:08:00,101.64.22.7,GET,200,0,Safari,2368,USA
2023-01-02 05:09:00,209.209.193.63,DELETE,500,0,Safari,1227,Germany
2023-01-02 05:10:00,107.92.253.158,DELETE,301,0,Safari,1682,USA
2023-01-02 05:11:00,154.149.48.91,PUT,404,0,Firefox,3498,Brazil
2023-01-02 05:12:00,218.216.6.197,POST,301,0,Opera,3329,India
2023-01-02 05:13:00,104.108.116.183,GET,500,0,Opera,3492,USA
2023-01-02 05:14:00,18.209.221.247,DELETE,500,0,Opera,3389,France
2023-01-02 05:15:00,185.245.13.83,GET,200,0,Bot,4463,France
2023-01-02 05:16:00,177.88.69.116,PUT,403,0,Chrome,4103,USA
2023-01-02 05:17:00,178.212.133.227,DELETE,403,0,Opera,3909,USA
2023-01-02 05:18:00,91.112.207.128,POST,403,0,Opera,1242,China
2023-01-02 05:19:00,153.220.60.25,POST,500,0,Bot,2923,Brazil
2023-01-02 05:20:00,146.138.28.180,DELETE,403,0,Bot,1960,France
2023-01-02 05:21:00,55.33.122.247,PUT,403,0,Edge,1864,USA
2023-01-02 05:22:00,93.214.203.35,GET,403,0,Edge,2732,France
2023-01-02 05:23:00,149.217.173.72,POST,403,0,Edge,1594,Canada
2023-01-02 05:24:00,97.254.27.82,PUT,301,0,Safari,1169,Brazil
2023-01-02 05:25:00,76.68.255.35,DELETE,301,0,Opera,2012,Germany
2023-01-02 05:26:00,236.227.21.164,POST,301,0,Firefox,3745,USA
2023-01-02 05:27:00,171.254.234.237,DELETE,404,0,Bot,1781,China
2023-01-02 05:28:00,101.0.210.7,GET,301,0,Firefox,2431,Germany
2023-01-02 05:29:00,200.67.153.204,GET,500,0,Safari,2477,China
2023-01-02 05:30:00,170.127.5.104,GET,403,1,Chrome,2201,Canada
2023-01-02 05:31:00,28.195.68.243,PUT,301,1,Safari,4565,Germany
2023-01-02 05:32:00,77.210.10.254,PUT,200,0,Firefox,1163,USA
2023-01-02 05:33:00,231.74.247.30,GET,403,0,Opera,4170,Canada
2023-01-02 05:34:00,207.22.245.139,GET,301,1,Chrome,4285,Canada
2023-01-02 05:35:00,18.10.148.244,PUT,404,0,Edge,4125,France
2023-01-02 05:36:00,63.219.55.92,GET,200,0,Edge,3401,India
2023-01-02 05:37:00,125.245.122.110,GET,200,0,Safari,4786,China
2023-01-02 05:38:00,103.82.253.0,PUT,403,0,Firefox,2341,Germany
2023-01-02 05:39:00,46.184.64.144,POST,500,0,Safari,2993,France
2023-01-02 05:40:00,207.7.61.156,DELETE,500,0,Opera,3344,France
2023-01-02 05:41:00,154.134.7.135,GET,404,0,Edge,1862,Germany
2023-01-02 05:42:00,24.94.253.24,GET,500,0,Firefox,3727,USA
2023-01-02 05:43:00,134.226.93.46,GET,404,0,Safari,3736,India
2023-01-02 05:44:00,250.196.97.154,GET,403,0,Safari,2194,Canada
2023-01-02 05:45:00,105.189.5.167,PUT,200,0,Bot,3834,USA
2023-01-02 05:46:00,211.124.81.34,POST,404,0,Opera,2591,Canada
2023-01-02 05:47:00,235.216.69.247,DELETE,500,0,Edge,4294,France
2023-01-02 05:48:00,67.113.221.79,DELETE,500,0,Bot,2279,France
2023-01-02 05:49:00,168.253.35.79,PUT,404,0,Safari,3201,France
2023-01-02 05:50:00,44.196.172.161,POST,403,0,Safari,1533,China
2023-01-02 05:51:00,214.29.158.87,GET,500,0,Edge,2807,China
2023-01-02 05:52:00,122.87.75.79,DELETE,301,0,Bot,1454,China
2023-01-02 05:53:00,190.230.42.78,GET,403,0,Chrome,3965,Brazil
2023-01-02 05:54:00,92.84.92.9,GET,200,0,Opera,4614,Germany
2023-01-02 05:55:00,67.84.233.40,POST,301,0,Opera,2892,Germany
2023-01-02 05:56:00,206.131.207.226,GET,301,0,Bot,4766,India
2023-01-02 05:57:00,240.80.161.15,GET,301,0,Chrome,1986,Germany
2023-01-02 05:58:00,67.169.141.135,POST,500,0,Bot,3603,Germany
2023-01-02 05:59:00,34.123.33.45,DELETE,403,0,Edge,3165,India
2023-01-02 06:00:00,59.175.53.188,DELETE,200,0,Chrome,1673,China
2023-01-02 06:01:00,87.154.24.188,GET,404,0,Bot,4990,Canada
2023-01-02 06:02:00,21.189.114.221,POST,200,0,Bot,3771,Germany
2023-01-02 06:03:00,71.158.220.210,GET,301,1,Chrome,1465,Brazil
2023-01-02 06:04:00,204.5.22.68,GET,500,0,Safari,2936,Canada
2023-01-02 06:05:00,74.183.70.37,DELETE,403,0,Safari,2668,Brazil
2023-01-02 06:06:00,136.109.60.230,GET,200,0,Bot,1275,China
2023-01-02 06:07:00,230.202.64.192,POST,301,0,Bot,4087,Brazil
2023-01-02 06:08:00,239.69.196.244,DELETE,301,0,Opera,1918,Germany
2023-01-02 06:09:00,10.77.82.241,POST,500,0,Safari,4935,France
2023-01-02 06:10:00,20.59.250.105,PUT,301,0,Edge,3595,India
2023-01-02 06:11:00,218.166.67.233,POST,301,0,Chrome,1785,Germany
2023-01-02 06:12:00,49.1.66.158,GET,404,0,Firefox,1131,India
2023-01-02 06:13:00,88.163.87.1,POST,500,0,Safari,4160,France
2023-01-02 06:14:00,114.128.216.24,DELETE,404,0,Chrome,1750,Brazil
2023-01-02 06:15:00,108.145.247.25,DELETE,500,0,Chrome,2947,Brazil
2023-01-02 06:16:00,123.13.91.253,GET,403,0,Safari,2987,India
2023-01-02 06:17:00,180.22.20.85,PUT,200,0,Edge,2117,Germany
2023-01-02 06:18:00,24.231.12.193,GET,200,0,Safari,4534,USA
2023-01-02 06:19:00,49.63.240.99,PUT,200,0,Edge,1937,Brazil
2023-01-02 06:20:00,72.70.11.34,GET,301,0,Firefox,2291,Brazil
2023-01-02 06:21:00,39.116.157.182,GET,403,0,Edge,3814,India
2023-01-02 06:22:00,125.81.60.189,DELETE,403,0,Chrome,4953,India
2023-01-02 06:23:00,120.108.13.196,POST,403,0,Safari,2916,Brazil
2023-01-02 06:24:00,7.148.235.220,GET,404,0,Safari,1260,India
2023-01-02 06:25:00,143.71.128.202,PUT,200,0,Edge,4224,China
2023-01-02 06:26:00,63.2.193.137,GET,200,0,Bot,4231,Canada
2023-01-02 06:27:00,234.29.99.64,GET,403,0,Edge,1154,China
2023-01-02 06:28:00,78.73.142.56,GET,200,0,Firefox,2566,China
2023-01-02 06:29:00,100.14.28.85,DELETE,301,0,Chrome,4082,Germany
2023-01-02 06:30:00,182.34.114.86,PUT,403,1,Bot,1712,India
2023-01-02 06:31:00,194.55.14.6,POST,200,0,Chrome,3427,France
2023-01-02 06:32:00,36.133.240.241,POST,301,0,Opera,4037,Germany
2023-01-02 06:33:00,55.254.68.134,GET,500,0,Opera,2041,France
2023-01-02 06:34:00,182.186.197.119,DELETE,500,0,Edge,2802,China
2023-01-02 06:35:00,31.143.179.154,DELETE,403,0,Chrome,1382,Brazil
2023-01-02 06:36:00,15.6.62.53,PUT,301,0,Safari,1540,USA
2023-01-02 06:37:00,178.93.189.183,GET,301,0,Chrome,4695,India
2023-01-02 06:38:00,196.255.16.251,GET,403,0,Edge,1919,Canada
2023-01-02 06:39:00,88.211.211.116,POST,500,0,Opera,4746,Germany
2023-01-02 06:40:00,181.33.164.76,DELETE,200,0,Firefox,2158,Brazil
2023-01-02 06:41:00,164.152.172.242,DELETE,301,0,Safari,3321,India
2023-01-02 06:42:00,202.129.104.117,GET,500,0,Bot,2783,India
2023-01-02 06:43:00,102.182.196.66,DELETE,500,0,Firefox,1213,Brazil
2023-01-02 06:44:00,129.150.78.108,POST,403,0,Edge,2181,China
2023-01-02 06:45:00,145.148.21.203,POST,404,0,Firefox,3928,Brazil
2023-01-02 06:46:00,147.96.117.26,PUT,404,0,Bot,1163,India
2023-01-02 06:47:00,234.14.232.127,POST,403,0,Firefox,1027,France
2023-01-02 06:48:00,135.168.197.24,PUT,200,0,Safari,4335,India
2023-01-02 06:49:00,250.187.132.101,POST,200,0,Firefox,2204,China
2023-01-02 06:50:00,191.27.102.65,DELETE,403,0,Bot,1352,USA
2023-01-02 06:51:00,110.19.70.126,GET,301,0,Edge,2888,India
2023-01-02 06:52:00,2.121.19.193,DELETE,500,0,Edge,4000,USA
2023-01-02 06:53:00,245.239.118.72,POST,500,0,Bot,4537,France
2023-01-02 06:54:00,85.99.238.69,GET,404,0,Chrome,2322,China
2023-01-02 06:55:00,124.133.76.195,GET,500,0,Edge,1333,India
2023-01-02 06:56:00,23.14.116.14,PUT,301,0,Bot,2816,Germany
2023-01-02 06:57:00,125.166.161.122,DELETE,500,0,Edge,1059,France
2023-01-02 06:58:00,64.42.114.21,DELETE,403,0,Opera,3030,France
2023-01-02 06:59:00,5.127.207.207,PUT,200,0,Chrome,3105,USA
2023-01-02 07:00:00,47.70.89.30,PUT,301,1,Opera,2168,Brazil
2023-01-02 07:01:00,221.81.224.176,POST,404,0,Bot,1719,Canada
2023-01-02 07:02:00,203.80.184.49,PUT,404,0,Firefox,3591,China
2023-01-02 07:03:00,246.253.13.202,GET,404,1,Firefox,1083,Brazil
2023-01-02 07:04:00,113.219.253.201,PUT,403,0,Safari,2729,Brazil
2023-01-02 07:05:00,206.177.223.188,PUT,500,0,Safari,2818,France
2023-01-02 07:06:00,130.253.12.166,POST,403,0,Edge,1962,India
2023-01-02 07:07:00,147.80.103.129,PUT,403,0,Edge,4356,Brazil
2023-01-02 07:08:00,26.82.216.14,POST,500,0,Chrome,3268,USA
2023-01-02 07:09:00,216.238.249.185,DELETE,404,1,Edge,1398,Canada
2023-01-02 07:10:00,16.232.123.81,GET,403,0,Firefox,2139,Canada
2023-01-02 07:11:00,20.185.140.140,GET,200,0,Chrome,4243,India
2023-01-02 07:12:00,201.115.23.246,GET,500,0,Edge,3866,Canada
2023-01-02 07:13:00,241.96.218.83,DELETE,200,0,Chrome,4884,Germany
2023-01-02 07:14:00,149.224.135.111,GET,200,0,Opera,2178,USA
2023-01-02 07:15:00,15.6.62.53,GET,404,0,Safari,3595,France
2023-01-02 07:16:00,15.6.62.53,PUT,301,0,Edge,4270,India
2023-01-02 07:17:00,203.35.89.227,DELETE,404,0,Bot,3509,USA
2023-01-02 07:18:00,145.54.166.34,DELETE,404,0,Opera,1609,China
2023-01-02 07:19:00,37.252.87.138,POST,403,0,Bot,1909,France
2023-01-02 07:20:00,54.196.166.50,PUT,404,1,Edge,1606,France
2023-01-02 07:21:00,112.170.174.30,GET,500,0,Edge,1252,India
2023-01-02 07:22:00,211.50.222.193,POST,403,0,Chrome,4317,Germany
2023-01-02 07:23:00,94.46.189.4,DELETE,200,0,Edge,4463,France
2023-01-02 07:24:00,39.95.55.83,POST,404,0,Opera,2502,USA
2023-01-02 07:25:00,1.119.75.48,GET,500,0,Bot,4361,China
2023-01-02 07:26:00,169.77.13.112,GET,301,0,Edge,4483,China
2023-01-02 07:27:00,132.154.179.55,POST,500,0,Bot,4093,USA
2023-01-02 07:28:00,14.80.146.255,DELETE,404,0,Bot,3981,China
2023-01-02 07:29:00,223.70.72.65,DELETE,200,0,Firefox,2053,Brazil
2023-01-02 07:30:00,194.141.80.128,GET,500,0,Opera,2809,Canada
2023-01-02 07:31:00,174.3.212.218,DELETE,403,0,Chrome,1052,Canada
2023-01-02 07:32:00,186.163.221.178,POST,403,0,Firefox,4257,China
2023-01-02 07:33:00,75.24.213.29,DELETE,403,1,Bot,2410,USA
2023-01-02 07:34:00,41.73.146.96,DELETE,500,0,Opera,1801,Germany
2023-01-02 07:35:00,245.126.6.1,PUT,301,0,Bot,2904,Brazil
2023-01-02 07:36:00,112.63.49.45,PUT,500,0,Opera,4536,Canada
2023-01-02 07:37:00,25.46.158.42,POST,500,0,Bot,1488,Brazil
2023-01-02 07:38:00,37.101.151.52,DELETE,200,0,Safari,3140,USA
2023-01-02 07:39:00,156.221.131.181,PUT,200,0,Bot,4024,Brazil
2023-01-02 07:40:00,233.52.58.165,POST,404,0,Opera,4038,China
2023-01-02 07:41:00,82.11.233.183,GET,301,0,Edge,4461,USA
2023-01-02 07:42:00,64.191.123.37,DELETE,500,0,Chrome,4732,Brazil
2023-01-02 07:43:00,245.99.180.237,POST,301,0,Bot,2896,China
2023-01-02 07:44:00,159.30.29.119,PUT,500,0,Edge,4798,Germany
2023-01-02 07:45:00,42.120.31.51,DELETE,301,0,Bot,2103,India
2023-01-02 07:46:00,148.112.194.95,POST,301,0,Safari,4991,Canada
2023-01-02 07:47:00,219.101.194.201,PUT,403,0,Chrome,3922,Germany
2023-01-02 07:48:00,129.222.71.3,GET,301,0,Opera,2316,Brazil
2023-01-02 07:49:00,126.147.236.176,DELETE,404,0,Bot,3329,Germany
2023-01-02 07:50:00,207.165.101.65,GET,500,0,Opera,3501,USA
2023-01-02 07:51:00,166.174.107.149,POST,200,0,Chrome,2058,France
2023-01-02 07:52:00,225.96.56.72,GET,404,0,Chrome,2402,USA
